time_s,q_in,cod_true,cod_slow_measure,true_oxygen_load,rf_predicted_load,do_cascade,do_conventional_ff,do_rf_ff,air_sp_cascade,air_sp_conventional_ff,air_sp_rf_ff,blower_u_cascade,blower_u_conventional_ff,blower_u_rf_ff
689.5,1.000000,1.000000,1.000000,0.048096,0.022889,1.996100,1.990498,2.001919,0.511647,0.510397,0.511638,0.511780,0.510555,0.511272
690.0,1.000000,1.000000,1.000000,0.048113,0.022843,1.996103,1.990502,2.001912,0.511652,0.510403,0.511627,0.511785,0.510561,0.511266
690.5,1.000000,1.000000,1.000000,0.048131,0.022799,1.996106,1.990506,2.001905,0.511657,0.510409,0.511616,0.511789,0.510567,0.511262
691.0,1.000000,1.000000,1.000000,0.048148,0.022757,1.996110,1.990510,2.001898,0.511662,0.510415,0.511606,0.511794,0.510573,0.511260
691.5,1.000000,1.000000,1.000000,0.048166,0.022716,1.996113,1.990514,2.001890,0.511667,0.510421,0.511597,0.511799,0.510578,0.511259
692.0,1.000000,1.000000,1.000000,0.048183,0.022677,1.996116,1.990519,2.001883,0.511672,0.510427,0.511588,0.511804,0.510584,0.511260
692.5,1.000000,1.000000,1.000000,0.048201,0.022640,1.996119,1.990523,2.001876,0.511677,0.510433,0.511579,0.511808,0.510590,0.511261
693.0,1.000000,1.000000,1.000000,0.048218,0.022605,1.996122,1.990527,2.001868,0.511682,0.510438,0.511571,0.511813,0.510596,0.511264
693.5,1.000000,1.000000,1.000000,0.048235,0.022570,1.996125,1.990531,2.001861,0.511687,0.510444,0.511563,0.511818,0.510601,0.511267
694.0,1.000000,1.000000,1.000000,0.048253,0.022538,1.996128,1.990535,2.001853,0.511692,0.510450,0.511556,0.511823,0.510607,0.511271
694.5,1.000000,1.000000,1.000000,0.048270,0.022506,1.996131,1.990540,2.001846,0.511696,0.510456,0.511549,0.511827,0.510613,0.511276
695.0,1.000000,1.000000,1.000000,0.048287,0.022476,1.996135,1.990544,2.001838,0.511701,0.510462,0.511542,0.511832,0.510619,0.511281
695.5,1.000000,1.000000,1.000000,0.048304,0.022447,1.996138,1.990548,2.001831,0.511706,0.510468,0.511536,0.511837,0.510624,0.511286
696.0,1.000000,1.000000,1.000000,0.048321,0.022419,1.996141,1.990552,2.001823,0.511711,0.510474,0.511530,0.511842,0.510630,0.511292
696.5,1.000000,1.000000,1.000000,0.048339,0.022393,1.996144,1.990556,2.001815,0.511716,0.510479,0.511524,0.511846,0.510636,0.511297
697.0,1.000000,1.000000,1.000000,0.048356,0.022368,1.996147,1.990561,2.001808,0.511721,0.510485,0.511519,0.511851,0.510641,0.511303
697.5,1.000000,1.000000,1.000000,0.048373,0.022343,1.996150,1.990565,2.001800,0.511726,0.510491,0.511513,0.511856,0.510647,0.511309
698.0,1.000000,1.000000,1.000000,0.048390,0.022320,1.996153,1.990569,2.001792,0.511730,0.510497,0.511509,0.511860,0.510653,0.511315
698.5,1.000000,1.000000,1.000000,0.048407,0.022298,1.996156,1.990574,2.001785,0.511735,0.510503,0.511504,0.511865,0.510658,0.511321
699.0,1.000000,1.000000,1.000000,0.048424,0.022276,1.996160,1.990578,2.001777,0.511740,0.510508,0.511500,0.511870,0.510664,0.511326
699.5,1.000000,1.000000,1.000000,0.048441,0.022256,1.996163,1.990582,2.001769,0.511745,0.510514,0.511495,0.511874,0.510670,0.511332
700.0,1.000000,1.000000,1.000000,0.048458,0.022236,1.996166,1.990587,2.001761,0.511750,0.510520,0.511491,0.511879,0.510675,0.511337
700.5,1.000000,1.000000,1.000000,0.048475,0.022217,1.996169,1.990591,2.001753,0.511755,0.510526,0.511488,0.511884,0.510681,0.511343
701.0,1.000000,1.000000,1.000000,0.048492,0.022199,1.996172,1.990595,2.001746,0.511759,0.510532,0.511484,0.511888,0.510687,0.511348
701.5,1.000000,1.000000,1.000000,0.048509,0.022182,1.996175,1.990600,2.001738,0.511764,0.510537,0.511481,0.511893,0.510692,0.511353
702.0,1.000000,1.000000,1.000000,0.048526,0.022165,1.996178,1.990604,2.001730,0.511769,0.510543,0.511478,0.511898,0.510698,0.511357
702.5,1.000000,1.000000,1.000000,0.048543,0.022149,1.996182,1.990608,2.001722,0.511774,0.510549,0.511475,0.511902,0.510704,0.511362
703.0,1.000000,1.000000,1.000000,0.048560,0.022134,1.996185,1.990613,2.001714,0.511779,0.510555,0.511472,0.511907,0.510709,0.511366
703.5,1.000000,1.000000,1.000000,0.048577,0.022119,1.996188,1.990617,2.001706,0.511783,0.510561,0.511469,0.511911,0.510715,0.511370
704.0,1.000000,1.000000,1.000000,0.048593,0.022105,1.996191,1.990621,2.001698,0.511788,0.510566,0.511467,0.511916,0.510720,0.511374
704.5,1.000000,1.000000,1.000000,0.048610,0.022092,1.996194,1.990626,2.001690,0.511793,0.510572,0.511464,0.511921,0.510726,0.511378
705.0,1.000000,1.000000,1.000000,0.048627,0.022079,1.996197,1.990630,2.001682,0.511798,0.510578,0.511462,0.511925,0.510732,0.511381
705.5,1.000000,1.000000,1.000000,0.048644,0.022067,1.996201,1.990635,2.001674,0.511802,0.510584,0.511460,0.511930,0.510737,0.511385
706.0,1.000000,1.000000,1.000000,0.048660,0.022055,1.996204,1.990639,2.001666,0.511807,0.510589,0.511458,0.511934,0.510743,0.511388
706.5,1.000000,1.000000,1.000000,0.048677,0.022044,1.996207,1.990643,2.001658,0.511812,0.510595,0.511456,0.511939,0.510748,0.511391
707.0,1.000000,1.000000,1.000000,0.048694,0.022033,1.996210,1.990648,2.001650,0.511817,0.510601,0.511455,0.511944,0.510754,0.511394
707.5,1.000000,1.000000,1.000000,0.048710,0.022022,1.996213,1.990652,2.001642,0.511821,0.510606,0.511453,0.511948,0.510760,0.511397
708.0,1.000000,1.000000,1.000000,0.048727,0.022012,1.996216,1.990657,2.001633,0.511826,0.510612,0.511452,0.511953,0.510765,0.511400
708.5,1.000000,1.000000,1.000000,0.048744,0.022003,1.996220,1.990661,2.001625,0.511831,0.510618,0.511450,0.511957,0.510771,0.511403
709.0,1.000000,1.000000,1.000000,0.048760,0.021994,1.996223,1.990666,2.001617,0.511835,0.510624,0.511449,0.511962,0.510776,0.511405
709.5,1.000000,1.000000,1.000000,0.048777,0.021985,1.996226,1.990670,2.001609,0.511840,0.510629,0.511448,0.511966,0.510782,0.511408
710.0,1.000000,1.000000,1.000000,0.048793,0.021977,1.996229,1.990675,2.001601,0.511845,0.510635,0.511447,0.511971,0.510787,0.511410
710.5,1.000000,1.000000,1.000000,0.048810,0.021969,1.996232,1.990679,2.001593,0.511850,0.510641,0.511446,0.511975,0.510793,0.511413
711.0,1.000000,1.000000,1.000000,0.048826,0.021961,1.996235,1.990684,2.001585,0.511854,0.510646,0.511445,0.511980,0.510799,0.511415
711.5,1.000000,1.000000,1.000000,0.048843,0.021953,1.996239,1.990688,2.001576,0.511859,0.510652,0.511444,0.511984,0.510804,0.511417
712.0,1.000000,1.000000,1.000000,0.048859,0.021946,1.996242,1.990693,2.001568,0.511864,0.510658,0.511444,0.511989,0.510810,0.511420
712.5,1.000000,1.000000,1.000000,0.048876,0.021940,1.996245,1.990697,2.001560,0.511868,0.510663,0.511443,0.511993,0.510815,0.511422
713.0,1.000000,1.000000,1.000000,0.048892,0.021933,1.996248,1.990702,2.001552,0.511873,0.510669,0.511443,0.511998,0.510821,0.511426
713.5,1.000000,1.000000,1.000000,0.048908,0.021927,1.996251,1.990706,2.001543,0.511878,0.510675,0.511444,0.512002,0.510826,0.511433
714.0,1.000000,1.000000,1.000000,0.048925,0.021921,1.996255,1.990711,2.001535,0.511882,0.510680,0.511445,0.512007,0.510832,0.511441
714.5,1.000000,1.000000,1.000000,0.048941,0.021915,1.996258,1.990716,2.001526,0.511887,0.510686,0.511447,0.512011,0.510837,0.511450
715.0,1.000000,1.000000,1.000000,0.048957,0.021910,1.996261,1.990720,2.001517,0.511892,0.510692,0.511449,0.512016,0.510843,0.511460
715.5,1.000000,1.000000,1.000000,0.048974,0.021904,1.996264,1.990725,2.001508,0.511896,0.510697,0.511451,0.512020,0.510848,0.511471
716.0,1.000000,1.000000,1.000000,0.048990,0.021899,1.996267,1.990729,2.001499,0.511901,0.510703,0.511454,0.512025,0.510854,0.511482
716.5,1.000000,1.000000,1.000000,0.049006,0.021895,1.996271,1.990734,2.001490,0.511905,0.510709,0.511457,0.512029,0.510859,0.511493
717.0,1.000000,1.000000,1.000000,0.049022,0.021890,1.996274,1.990738,2.001480,0.511910,0.510714,0.511460,0.512034,0.510865,0.511504
717.5,1.000000,1.000000,1.000000,0.049038,0.021886,1.996277,1.990743,2.001471,0.511915,0.510720,0.511463,0.512038,0.510870,0.511515
718.0,1.000000,1.000000,1.000000,0.049055,0.021881,1.996280,1.990748,2.001461,0.511919,0.510725,0.511467,0.512043,0.510876,0.511525
718.5,1.000000,1.000000,1.000000,0.049071,0.021877,1.996283,1.990752,2.001451,0.511924,0.510731,0.511470,0.512047,0.510881,0.511535
719.0,1.000000,1.000000,1.000000,0.049087,0.021873,1.996287,1.990757,2.001440,0.511928,0.510737,0.511474,0.512052,0.510886,0.511545
719.5,1.000000,1.000000,1.000000,0.049103,0.021870,1.996290,1.990762,2.001430,0.511933,0.510742,0.511478,0.512056,0.510892,0.511555
720.0,1.000000,1.000000,1.000000,0.049119,0.021866,1.996293,1.990766,2.001419,0.511938,0.510748,0.511481,0.512060,0.510897,0.511563
720.5,1.000000,1.000000,1.000000,0.049135,0.021863,1.996296,1.990771,2.001409,0.511942,0.510753,0.511485,0.512065,0.510903,0.511572
721.0,1.000000,1.000000,1.000000,0.049151,0.021859,1.996299,1.990776,2.001398,0.511947,0.510759,0.511489,0.512069,0.510908,0.511580
721.5,1.000000,1.000000,1.000000,0.049167,0.021856,1.996303,1.990780,2.001387,0.511951,0.510764,0.511493,0.512074,0.510914,0.511587
722.0,1.000000,1.000000,1.000000,0.049183,0.021853,1.996306,1.990785,2.001375,0.511956,0.510770,0.511497,0.512078,0.510919,0.511594
722.5,1.000000,1.000000,1.000000,0.049199,0.021850,1.996309,1.990790,2.001364,0.511960,0.510776,0.511501,0.512082,0.510925,0.511600
723.0,1.000000,1.000000,1.000000,0.049215,0.021847,1.996312,1.990794,2.001352,0.511965,0.510781,0.511504,0.512087,0.510930,0.511607
723.5,1.000000,1.000000,1.000000,0.049231,0.021845,1.996315,1.990799,2.001341,0.511969,0.510787,0.511508,0.512091,0.510935,0.511612
724.0,1.000000,1.000000,1.000000,0.049247,0.021842,1.996319,1.990804,2.001329,0.511974,0.510792,0.511512,0.512095,0.510941,0.511617
724.5,1.000000,1.000000,1.000000,0.049262,0.021840,1.996322,1.990809,2.001317,0.511979,0.510798,0.511516,0.512100,0.510946,0.511622
725.0,1.000000,1.000000,1.000000,0.049278,0.021837,1.996325,1.990813,2.001305,0.511983,0.510803,0.511520,0.512104,0.510952,0.511627
725.5,1.000000,1.000000,1.000000,0.049294,0.021835,1.996328,1.990818,2.001293,0.511988,0.510809,0.511523,0.512109,0.510957,0.511631
726.0,1.000000,1.000000,1.000000,0.049310,0.021833,1.996332,1.990823,2.001280,0.511992,0.510814,0.511527,0.512113,0.510962,0.511635
726.5,1.000000,1.000000,1.000000,0.049325,0.021831,1.996335,1.990828,2.001268,0.511997,0.510820,0.511531,0.512117,0.510968,0.511639
727.0,1.000000,1.000000,1.000000,0.049341,0.021829,1.996338,1.990832,2.001255,0.512001,0.510825,0.511535,0.512122,0.510973,0.511642
727.5,1.000000,1.000000,1.000000,0.049357,0.021827,1.996341,1.990837,2.001243,0.512006,0.510831,0.511538,0.512126,0.510978,0.511646
728.0,1.000000,1.000000,1.000000,0.049373,0.021825,1.996345,1.990842,2.001230,0.512010,0.510836,0.511542,0.512130,0.510984,0.511649
728.5,1.000000,1.000000,1.000000,0.049388,0.021823,1.996348,1.990847,2.001218,0.512014,0.510842,0.511546,0.512134,0.510989,0.511652
729.0,1.000000,1.000000,1.000000,0.049404,0.021822,1.996351,1.990852,2.001205,0.512019,0.510847,0.511549,0.512139,0.510994,0.511655
729.5,1.000000,1.000000,1.000000,0.049419,0.021820,1.996354,1.990856,2.001192,0.512023,0.510853,0.511553,0.512143,0.511000,0.511658
730.0,1.000000,1.000000,1.000000,0.049435,0.021819,1.996357,1.990861,2.001179,0.512028,0.510858,0.511556,0.512147,0.511005,0.511660
730.5,1.000000,1.000000,1.000000,0.049451,0.021817,1.996361,1.990866,2.001166,0.512032,0.510864,0.511560,0.512152,0.511010,0.511663
731.0,1.000000,1.000000,1.000000,0.049466,0.021816,1.996364,1.990871,2.001153,0.512037,0.510869,0.511563,0.512156,0.511016,0.511666
731.5,1.000000,1.000000,1.000000,0.049482,0.021814,1.996367,1.990876,2.001140,0.512041,0.510875,0.511567,0.512160,0.511021,0.511668
732.0,1.000000,1.000000,1.000000,0.049497,0.021813,1.996370,1.990881,2.001126,0.512046,0.510880,0.511570,0.512164,0.511026,0.511671
732.5,1.000000,1.000000,1.000000,0.049512,0.021812,1.996374,1.990885,2.001113,0.512050,0.510886,0.511574,0.512169,0.511032,0.511673
733.0,1.000000,1.000000,1.000000,0.049528,0.021811,1.996377,1.990890,2.001100,0.512054,0.510891,0.511577,0.512173,0.511037,0.511676
733.5,1.000000,1.000000,1.000000,0.049543,0.021810,1.996380,1.990895,2.001087,0.512059,0.510897,0.511580,0.512177,0.511042,0.511679
734.0,1.000000,1.000000,1.000000,0.049559,0.021809,1.996383,1.990900,2.001073,0.512063,0.510902,0.511584,0.512182,0.511048,0.511681
734.5,1.000000,1.000000,1.000000,0.049574,0.021807,1.996387,1.990905,2.001060,0.512068,0.510907,0.511587,0.512186,0.511053,0.511684
735.0,1.000000,1.000000,1.000000,0.049589,0.021806,1.996390,1.990910,2.001047,0.512072,0.510913,0.511590,0.512190,0.511058,0.511686
735.5,1.000000,1.000000,1.000000,0.049605,0.021806,1.996393,1.990915,2.001033,0.512076,0.510918,0.511594,0.512194,0.511063,0.511689
736.0,1.000000,1.000000,1.000000,0.049620,0.021805,1.996396,1.990920,2.001020,0.512081,0.510924,0.511597,0.512198,0.511069,0.511692
736.5,1.000000,1.000000,1.000000,0.049635,0.021804,1.996400,1.990925,2.001006,0.512085,0.510929,0.511601,0.512203,0.511074,0.511695
737.0,1.000000,1.000000,1.000000,0.049650,0.021803,1.996403,1.990930,2.000993,0.512090,0.510934,0.511604,0.512207,0.511079,0.511697
737.5,1.000000,1.000000,1.000000,0.049666,0.021802,1.996406,1.990935,2.000979,0.512094,0.510940,0.511607,0.512211,0.511084,0.511700
738.0,1.000000,1.000000,1.000000,0.049681,0.021801,1.996409,1.990939,2.000965,0.512098,0.510945,0.511611,0.512215,0.511090,0.511703
738.5,1.000000,1.000000,1.000000,0.049696,0.021801,1.996413,1.990944,2.000952,0.512103,0.510951,0.511614,0.512219,0.511095,0.511706
739.0,1.000000,1.000000,1.000000,0.049711,0.021800,1.996416,1.990949,2.000938,0.512107,0.510956,0.511617,0.512224,0.511100,0.511709
739.5,1.000000,1.000000,1.000000,0.049726,0.021799,1.996419,1.990954,2.000925,0.512111,0.510961,0.511621,0.512228,0.511105,0.511712
740.0,1.000000,1.000000,1.000000,0.049741,0.021799,1.996423,1.990959,2.000911,0.512116,0.510967,0.511624,0.512232,0.511111,0.511715
740.5,1.000000,1.000000,1.000000,0.049756,0.021798,1.996426,1.990964,2.000897,0.512120,0.510972,0.511627,0.512236,0.511116,0.511718
741.0,1.000000,1.000000,1.000000,0.049771,0.021797,1.996429,1.990969,2.000884,0.512124,0.510978,0.511631,0.512240,0.511121,0.511721
741.5,1.000000,1.000000,1.000000,0.049786,0.021797,1.996432,1.990974,2.000870,0.512129,0.510983,0.511634,0.512244,0.511126,0.511724
742.0,1.000000,1.000000,1.000000,0.049801,0.021796,1.996436,1.990979,2.000856,0.512133,0.510988,0.511637,0.512249,0.511131,0.511728
742.5,1.000000,1.000000,1.000000,0.049816,0.021796,1.996439,1.990984,2.000843,0.512137,0.510994,0.511641,0.512253,0.511137,0.511731
743.0,1.000000,1.000000,1.000000,0.049831,0.021795,1.996442,1.990989,2.000829,0.512142,0.510999,0.511644,0.512257,0.511142,0.511734
743.5,1.000000,1.000000,1.000000,0.049846,0.021795,1.996445,1.990994,2.000815,0.512146,0.511004,0.511648,0.512261,0.511147,0.511737
744.0,1.000000,1.000000,1.000000,0.049861,0.021794,1.996449,1.990999,2.000801,0.512150,0.511010,0.511651,0.512265,0.511152,0.511740
744.5,1.000000,1.000000,1.000000,0.049876,0.021794,1.996452,1.991004,2.000788,0.512154,0.511015,0.511654,0.512269,0.511157,0.511743
745.0,1.000000,1.000000,1.000000,0.049891,0.021793,1.996455,1.991010,2.000774,0.512159,0.511020,0.511657,0.512273,0.511162,0.511746
745.5,1.000000,1.000000,1.000000,0.049906,0.021793,1.996459,1.991015,2.000760,0.512163,0.511025,0.511661,0.512277,0.511168,0.511749
746.0,1.000000,1.000000,1.000000,0.049921,0.021793,1.996462,1.991020,2.000747,0.512167,0.511031,0.511664,0.512282,0.511173,0.511752
746.5,1.000000,1.000000,1.000000,0.049935,0.021792,1.996465,1.991025,2.000733,0.512171,0.511036,0.511667,0.512286,0.511178,0.511754
747.0,1.000000,1.000000,1.000000,0.049950,0.021792,1.996468,1.991030,2.000719,0.512176,0.511041,0.511670,0.512290,0.511183,0.511756
747.5,1.000000,1.000000,1.000000,0.049965,0.021791,1.996472,1.991035,2.000706,0.512180,0.511047,0.511673,0.512294,0.511188,0.511759
748.0,1.000000,1.000000,1.000000,0.049980,0.021791,1.996475,1.991040,2.000692,0.512184,0.511052,0.511676,0.512298,0.511193,0.511761
748.5,1.000000,1.000000,1.000000,0.049994,0.021791,1.996478,1.991045,2.000679,0.512188,0.511057,0.511679,0.512302,0.511199,0.511763
749.0,1.000000,1.000000,1.000000,0.050009,0.021790,1.996482,1.991050,2.000665,0.512193,0.511062,0.511682,0.512306,0.511204,0.511765
749.5,1.000000,1.000000,1.000000,0.050024,0.021790,1.996485,1.991055,2.000652,0.512197,0.511068,0.511685,0.512310,0.511209,0.511767
750.0,1.000000,1.000000,1.000000,0.050038,0.021790,1.996488,1.991060,2.000638,0.512201,0.511073,0.511688,0.512314,0.511214,0.511769
750.5,1.000000,1.000000,1.000000,0.050053,0.021790,1.996491,1.991066,2.000625,0.512205,0.511078,0.511690,0.512318,0.511219,0.511770
751.0,1.000000,1.000000,1.000000,0.050067,0.021789,1.996495,1.991071,2.000611,0.512210,0.511084,0.511693,0.512322,0.511224,0.511772
751.5,1.000000,1.000000,1.000000,0.050082,0.021789,1.996498,1.991076,2.000598,0.512214,0.511089,0.511696,0.512326,0.511229,0.511774
752.0,1.000000,1.000000,1.000000,0.050096,0.021789,1.996501,1.991081,2.000585,0.512218,0.511094,0.511699,0.512330,0.511234,0.511776
752.5,1.000000,1.000000,1.000000,0.050111,0.021789,1.996505,1.991086,2.000571,0.512222,0.511099,0.511701,0.512334,0.511239,0.511778
753.0,1.000000,1.000000,1.000000,0.050125,0.021788,1.996508,1.991091,2.000558,0.512226,0.511104,0.511704,0.512338,0.511244,0.511780
753.5,1.000000,1.000000,1.000000,0.050140,0.021788,1.996511,1.991097,2.000545,0.512230,0.511110,0.511707,0.512342,0.511249,0.511782
754.0,1.000000,1.000000,1.000000,0.050154,0.021788,1.996515,1.991102,2.000532,0.512235,0.511115,0.511710,0.512346,0.511255,0.511784
754.5,1.000000,1.000000,1.000000,0.050169,0.021788,1.996518,1.991107,2.000519,0.512239,0.511120,0.511712,0.512350,0.511260,0.511786
755.0,1.000000,1.000000,1.000000,0.050183,0.021788,1.996521,1.991112,2.000506,0.512243,0.511125,0.511715,0.512354,0.511265,0.511789
755.5,1.000000,1.000000,1.000000,0.050197,0.021788,1.996524,1.991117,2.000493,0.512247,0.511130,0.511718,0.512358,0.511270,0.511791
756.0,1.000000,1.000000,1.000000,0.050212,0.021787,1.996528,1.991123,2.000480,0.512251,0.511136,0.511720,0.512362,0.511275,0.511793
756.5,1.000000,1.000000,1.000000,0.050226,0.021787,1.996531,1.991128,2.000467,0.512255,0.511141,0.511723,0.512366,0.511280,0.511796
757.0,1.000000,1.000000,1.000000,0.050240,0.021787,1.996534,1.991133,2.000454,0.512259,0.511146,0.511726,0.512370,0.511285,0.511798
757.5,1.000000,1.000000,1.000000,0.050254,0.021787,1.996538,1.991138,2.000441,0.512264,0.511151,0.511729,0.512374,0.511290,0.511801
758.0,1.000000,1.000000,1.000000,0.050269,0.021787,1.996541,1.991144,2.000428,0.512268,0.511156,0.511731,0.512378,0.511295,0.511803
758.5,1.000000,1.000000,1.000000,0.050283,0.021787,1.996544,1.991149,2.000416,0.512272,0.511162,0.511734,0.512382,0.511300,0.511806
759.0,1.000000,1.000000,1.000000,0.050297,0.021786,1.996548,1.991154,2.000403,0.512276,0.511167,0.511737,0.512386,0.511305,0.511809
759.5,1.000000,1.000000,1.000000,0.050311,0.021786,1.996551,1.991159,2.000390,0.512280,0.511172,0.511739,0.512390,0.511310,0.511811
