time_s,q_in_norm,c_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
165,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
165.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
166,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
166.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
167,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
167.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
168,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
168.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
169,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
169.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
170,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
170.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
171,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
171.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
172,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
172.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
173,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
173.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
174,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
174.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
175,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
175.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
176,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
176.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
177,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
177.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
178,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
178.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
179,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
179.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
180,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
180.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
181,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
181.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
182,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
182.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
183,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
183.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
184,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
184.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
185,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
185.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
186,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
186.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
187,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
187.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
188,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
188.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
189,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
189.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
190,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
190.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
191,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
191.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
192,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
192.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
193,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
193.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
194,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
194.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
195,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
195.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
196,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
196.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
197,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
197.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
198,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
198.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
199,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
199.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
200,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
200.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
201,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
201.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
202,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
202.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
203,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
203.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
204,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
204.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
205,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
205.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
206,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
206.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
207,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
207.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
208,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
208.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
209,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
209.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
210,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
210.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
211,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
211.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
212,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
212.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
213,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
213.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
214,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
214.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
215,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
215.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
216,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
216.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
217,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
217.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
218,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
218.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
219,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
219.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
220,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
220.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
221,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
221.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
222,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
222.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
223,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
223.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
224,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
224.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
225,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
225.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
226,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
226.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
227,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
227.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
228,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
228.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
229,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
229.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
230,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
230.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
231,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
231.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
232,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
232.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
233,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
233.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
234,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
234.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
235,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
235.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
236,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
236.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
237,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
237.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
238,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
238.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
239,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
239.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
240,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
240.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
241,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
241.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
242,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
242.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
243,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
243.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
244,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
244.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
245,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
245.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
246,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
246.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
247,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
247.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
248,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
248.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
249,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
249.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
250,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
250.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
251,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
251.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
252,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
252.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
253,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
253.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
254,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
254.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
255,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
255.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
256,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
256.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
257,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
257.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
258,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
258.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
259,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
259.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
260,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
260.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
261,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
261.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
262,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
262.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
263,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
263.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
264,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
264.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
265,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
265.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
266,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
266.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
267,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
267.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
268,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
268.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
269,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
269.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
270,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
270.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
271,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
271.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
272,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
272.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
273,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
273.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
274,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
274.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
275,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
275.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
276,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
276.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
277,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
277.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
278,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
278.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
279,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
279.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
280,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
280.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
281,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
281.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
282,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
282.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
283,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
283.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
284,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
284.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
285,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
285.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
286,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
286.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
287,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
287.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
288,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
288.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
289,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
289.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
290,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
290.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
291,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
291.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
292,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
292.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
293,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
293.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
294,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
294.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
295,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
295.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
296,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
296.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
297,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
297.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
298,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
298.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
299,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
299.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
300,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
300.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
301,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
301.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
302,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
302.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
303,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
303.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
304,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
304.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
305,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
305.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
306,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
306.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
307,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
307.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
308,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
308.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
309,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
309.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
310,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
310.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
311,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
311.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
312,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
312.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
313,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
313.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
314,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
314.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
315,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
315.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
316,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
316.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
317,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
317.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
318,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
318.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
319,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
319.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
320,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
320.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
321,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
321.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
322,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
322.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
323,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
323.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
324,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
324.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
325,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
325.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
326,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
326.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
327,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
327.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
328,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
328.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
329,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
329.5,1,1,-0,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5
